participant_id,country,gender,age,age_group,religion,environment,year,wave,survey
6369,China,Female,30.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6370,China,Female,34.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6371,China,Female,36.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6372,China,Female,49.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6373,China,Female,46.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6374,China,Female,18.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6375,China,Female,19.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6376,China,Female,20.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6377,China,Female,31.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6378,China,Female,30.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6379,China,Female,36.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6380,China,Female,58.0,56-65,Unaffiliated,Urban,1990,2,WVS_Wave_2
6381,China,Female,50.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6382,China,Female,62.0,56-65,Unaffiliated,Urban,1990,2,WVS_Wave_2
6383,China,Female,29.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6384,China,Female,37.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6385,China,Female,47.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6386,China,Female,49.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6387,China,Female,50.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6388,China,Female,27.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6389,China,Female,38.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6390,China,Female,58.0,56-65,Unaffiliated,Urban,1990,2,WVS_Wave_2
6391,China,Female,60.0,56-65,Unaffiliated,Urban,1990,2,WVS_Wave_2
6392,China,Female,50.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6393,China,Female,61.0,56-65,Unaffiliated,Urban,1990,2,WVS_Wave_2
6394,China,Male,26.0,26-35,Unaffiliated,,1990,2,WVS_Wave_2
6395,China,Male,22.0,18-25,Unaffiliated,,1990,2,WVS_Wave_2
6396,China,Male,27.0,26-35,Unaffiliated,,1990,2,WVS_Wave_2
6397,China,Male,18.0,18-25,Unaffiliated,,1990,2,WVS_Wave_2
6398,China,Male,20.0,18-25,Unaffiliated,,1990,2,WVS_Wave_2
6399,China,Male,42.0,36-45,Unaffiliated,,1990,2,WVS_Wave_2
6400,China,Male,31.0,26-35,Unaffiliated,,1990,2,WVS_Wave_2
6401,China,Male,31.0,26-35,Unaffiliated,,1990,2,WVS_Wave_2
6402,China,Male,43.0,36-45,Unaffiliated,,1990,2,WVS_Wave_2
6403,China,Male,47.0,46-55,Unaffiliated,,1990,2,WVS_Wave_2
6404,China,Male,45.0,36-45,Unaffiliated,,1990,2,WVS_Wave_2
6405,China,Male,52.0,46-55,Unaffiliated,,1990,2,WVS_Wave_2
6406,China,Male,60.0,56-65,Unaffiliated,,1990,2,WVS_Wave_2
6407,China,Male,33.0,26-35,Unaffiliated,,1990,2,WVS_Wave_2
6408,China,Male,51.0,46-55,Unaffiliated,,1990,2,WVS_Wave_2
6409,China,Male,46.0,46-55,Unaffiliated,,1990,2,WVS_Wave_2
6410,China,Male,50.0,46-55,Unaffiliated,,1990,2,WVS_Wave_2
6411,China,Male,85.0,66+,Unaffiliated,,1990,2,WVS_Wave_2
6412,China,Female,26.0,26-35,Unaffiliated,,1990,2,WVS_Wave_2
6413,China,Female,18.0,18-25,Unaffiliated,,1990,2,WVS_Wave_2
6414,China,Female,25.0,18-25,Unaffiliated,,1990,2,WVS_Wave_2
6415,China,Female,39.0,36-45,Unaffiliated,,1990,2,WVS_Wave_2
6416,China,Female,37.0,36-45,Unaffiliated,,1990,2,WVS_Wave_2
6417,China,Female,41.0,36-45,Unaffiliated,,1990,2,WVS_Wave_2
6418,China,Female,46.0,46-55,Unaffiliated,,1990,2,WVS_Wave_2
6419,China,Female,46.0,46-55,Unaffiliated,,1990,2,WVS_Wave_2
6420,China,Female,23.0,18-25,Unaffiliated,,1990,2,WVS_Wave_2
6421,China,Female,36.0,36-45,Unaffiliated,,1990,2,WVS_Wave_2
6422,China,Female,51.0,46-55,Unaffiliated,,1990,2,WVS_Wave_2
6423,China,Female,65.0,56-65,Unaffiliated,,1990,2,WVS_Wave_2
6424,China,Male,29.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6425,China,Male,27.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6426,China,Male,28.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6427,China,Male,26.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6428,China,Male,33.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6429,China,Male,35.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6430,China,Male,34.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6431,China,Male,33.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6432,China,Male,46.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6433,China,Male,49.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6434,China,Male,45.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6435,China,Male,68.0,66+,Unaffiliated,Urban,1990,2,WVS_Wave_2
6436,China,Male,29.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6437,China,Male,27.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6438,China,Male,20.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6439,China,Male,19.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6440,China,Male,40.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6441,China,Male,30.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6442,China,Male,31.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6443,China,Male,44.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6444,China,Male,51.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6445,China,Male,47.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6446,China,Male,50.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6447,China,Male,51.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6448,China,Male,63.0,56-65,Unaffiliated,Urban,1990,2,WVS_Wave_2
6449,China,Male,22.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6450,China,Male,22.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6451,China,Male,34.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6452,China,Male,40.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6453,China,Male,54.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6454,China,Male,48.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6455,China,Male,67.0,66+,Unaffiliated,Urban,1990,2,WVS_Wave_2
6456,China,Male,27.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6457,China,Male,28.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6458,China,Male,31.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6459,China,Male,36.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6460,China,Male,45.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6461,China,Male,45.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6462,China,Male,18.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6463,China,Male,30.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6464,China,Male,59.0,56-65,Unaffiliated,Urban,1990,2,WVS_Wave_2
6465,China,Male,61.0,56-65,Unaffiliated,Urban,1990,2,WVS_Wave_2
6466,China,Female,29.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6467,China,Female,25.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6468,China,Female,23.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6469,China,Female,37.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6470,China,Female,36.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6471,China,Female,34.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6472,China,Female,45.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6473,China,Female,58.0,56-65,Unaffiliated,Urban,1990,2,WVS_Wave_2
6474,China,Female,18.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6475,China,Female,19.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6476,China,Female,27.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6477,China,Female,34.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6478,China,Female,34.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6479,China,Female,33.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6480,China,Female,55.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6481,China,Female,51.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6482,China,Female,61.0,56-65,Unaffiliated,Urban,1990,2,WVS_Wave_2
6483,China,Female,26.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6484,China,Female,36.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6485,China,Female,45.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6486,China,Female,45.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6487,China,Female,47.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6488,China,Female,20.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6489,China,Female,37.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6490,China,Female,48.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6491,China,Female,61.0,56-65,Unaffiliated,Urban,1990,2,WVS_Wave_2
6492,China,Female,51.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6493,China,Female,62.0,56-65,Unaffiliated,Urban,1990,2,WVS_Wave_2
6494,China,Male,28.0,26-35,Christianity,,1990,2,WVS_Wave_2
6495,China,Male,29.0,26-35,Unaffiliated,,1990,2,WVS_Wave_2
6496,China,Male,23.0,18-25,Unaffiliated,,1990,2,WVS_Wave_2
6497,China,Male,22.0,18-25,Christianity,,1990,2,WVS_Wave_2
6498,China,Male,21.0,18-25,Unaffiliated,,1990,2,WVS_Wave_2
6499,China,Male,31.0,26-35,Unaffiliated,,1990,2,WVS_Wave_2
6500,China,Male,35.0,26-35,Unaffiliated,,1990,2,WVS_Wave_2
6501,China,Male,44.0,36-45,Unaffiliated,,1990,2,WVS_Wave_2
6502,China,Male,34.0,26-35,Unaffiliated,,1990,2,WVS_Wave_2
6503,China,Male,57.0,56-65,Unaffiliated,,1990,2,WVS_Wave_2
6504,China,Male,49.0,46-55,Unaffiliated,,1990,2,WVS_Wave_2
6505,China,Male,46.0,46-55,Unaffiliated,,1990,2,WVS_Wave_2
6506,China,Male,62.0,56-65,Unaffiliated,,1990,2,WVS_Wave_2
6507,China,Male,39.0,36-45,Unaffiliated,,1990,2,WVS_Wave_2
6508,China,Male,45.0,36-45,Unaffiliated,,1990,2,WVS_Wave_2
6509,China,Male,49.0,46-55,Unaffiliated,,1990,2,WVS_Wave_2
6510,China,Male,58.0,56-65,Unaffiliated,,1990,2,WVS_Wave_2
6511,China,Male,61.0,56-65,Unaffiliated,,1990,2,WVS_Wave_2
6512,China,Female,22.0,18-25,Unaffiliated,,1990,2,WVS_Wave_2
6513,China,Female,21.0,18-25,Unaffiliated,,1990,2,WVS_Wave_2
6514,China,Female,20.0,18-25,Unaffiliated,,1990,2,WVS_Wave_2
6515,China,Female,32.0,26-35,Unaffiliated,,1990,2,WVS_Wave_2
6516,China,Female,30.0,26-35,Unaffiliated,,1990,2,WVS_Wave_2
6517,China,Female,31.0,26-35,Unaffiliated,,1990,2,WVS_Wave_2
6518,China,Female,45.0,36-45,Unaffiliated,,1990,2,WVS_Wave_2
6519,China,Female,48.0,46-55,Unaffiliated,,1990,2,WVS_Wave_2
6520,China,Female,27.0,26-35,Unaffiliated,,1990,2,WVS_Wave_2
6521,China,Female,36.0,36-45,Unaffiliated,,1990,2,WVS_Wave_2
6522,China,Female,50.0,46-55,Unaffiliated,,1990,2,WVS_Wave_2
6523,China,Female,62.0,56-65,Unaffiliated,,1990,2,WVS_Wave_2
6524,China,Male,28.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6525,China,Male,28.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6527,China,Male,21.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6528,China,Male,40.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6529,China,Male,38.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6530,China,Male,34.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6531,China,Male,37.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6532,China,Male,49.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6533,China,Male,46.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6534,China,Male,52.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6535,China,Male,60.0,56-65,Unaffiliated,Urban,1990,2,WVS_Wave_2
6536,China,Male,25.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6537,China,Male,28.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6538,China,Male,18.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6539,China,Male,28.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6540,China,Male,38.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6541,China,Male,31.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6542,China,Male,36.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6543,China,Male,34.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6544,China,Male,48.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6545,China,Male,45.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6546,China,Male,46.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6547,China,Male,50.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6548,China,Male,60.0,56-65,Christianity,Urban,1990,2,WVS_Wave_2
6549,China,Male,29.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6550,China,Male,21.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6551,China,Male,38.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6552,China,Male,31.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6553,China,Male,49.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6554,China,Male,45.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6555,China,Male,71.0,66+,Unaffiliated,Urban,1990,2,WVS_Wave_2
6556,China,Male,26.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6557,China,Male,28.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6558,China,Male,38.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6559,China,Male,40.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6560,China,Male,58.0,56-65,Unaffiliated,Urban,1990,2,WVS_Wave_2
6561,China,Male,45.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6562,China,Male,24.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6563,China,Male,32.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6564,China,Male,59.0,56-65,Unaffiliated,Urban,1990,2,WVS_Wave_2
6565,China,Male,80.0,66+,Unaffiliated,Urban,1990,2,WVS_Wave_2
6566,China,Female,28.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6567,China,Female,28.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6568,China,Female,20.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6569,China,Female,39.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6570,China,Female,40.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6571,China,Female,39.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6572,China,Female,45.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6573,China,Female,45.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6574,China,Female,18.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6575,China,Female,20.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6576,China,Female,26.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6577,China,Female,43.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6578,China,Female,35.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6579,China,Female,30.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6580,China,Female,45.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6581,China,Female,55.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6582,China,Female,63.0,56-65,Unaffiliated,Urban,1990,2,WVS_Wave_2
6583,China,Female,25.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6584,China,Female,38.0,36-45,Other,Urban,1990,2,WVS_Wave_2
6585,China,Female,45.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6586,China,Female,48.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6587,China,Female,53.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6588,China,Female,28.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6589,China,Female,40.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6590,China,Female,59.0,56-65,Unaffiliated,Urban,1990,2,WVS_Wave_2
6591,China,Female,62.0,56-65,Other,Urban,1990,2,WVS_Wave_2
6592,China,Female,58.0,56-65,Unaffiliated,Urban,1990,2,WVS_Wave_2
6593,China,Female,62.0,56-65,Unaffiliated,Urban,1990,2,WVS_Wave_2
6594,China,Male,26.0,26-35,Unaffiliated,,1990,2,WVS_Wave_2
6595,China,Male,28.0,26-35,Unaffiliated,,1990,2,WVS_Wave_2
6596,China,Male,21.0,18-25,Unaffiliated,,1990,2,WVS_Wave_2
6597,China,Male,20.0,18-25,Unaffiliated,,1990,2,WVS_Wave_2
6598,China,Male,19.0,18-25,Unaffiliated,,1990,2,WVS_Wave_2
6599,China,Male,42.0,36-45,Unaffiliated,,1990,2,WVS_Wave_2
6600,China,Male,31.0,26-35,Unaffiliated,,1990,2,WVS_Wave_2
6601,China,Male,43.0,36-45,Unaffiliated,,1990,2,WVS_Wave_2
6602,China,Male,35.0,26-35,Unaffiliated,,1990,2,WVS_Wave_2
6603,China,Male,49.0,46-55,Unaffiliated,,1990,2,WVS_Wave_2
6604,China,Male,45.0,36-45,Unaffiliated,,1990,2,WVS_Wave_2
6605,China,Male,54.0,46-55,Unaffiliated,,1990,2,WVS_Wave_2
6606,China,Male,62.0,56-65,Unaffiliated,,1990,2,WVS_Wave_2
6607,China,Male,37.0,36-45,Unaffiliated,,1990,2,WVS_Wave_2
6608,China,Male,54.0,46-55,Unaffiliated,,1990,2,WVS_Wave_2
6609,China,Male,58.0,56-65,Unaffiliated,,1990,2,WVS_Wave_2
6610,China,Male,48.0,46-55,Unaffiliated,,1990,2,WVS_Wave_2
6611,China,Male,71.0,66+,Unaffiliated,,1990,2,WVS_Wave_2
6612,China,Female,28.0,26-35,Unaffiliated,,1990,2,WVS_Wave_2
6613,China,Female,18.0,18-25,Unaffiliated,,1990,2,WVS_Wave_2
6614,China,Female,28.0,26-35,Unaffiliated,,1990,2,WVS_Wave_2
6615,China,Female,35.0,26-35,Unaffiliated,,1990,2,WVS_Wave_2
6616,China,Female,33.0,26-35,Unaffiliated,,1990,2,WVS_Wave_2
6617,China,Female,35.0,26-35,Unaffiliated,,1990,2,WVS_Wave_2
6618,China,Female,48.0,46-55,Unaffiliated,,1990,2,WVS_Wave_2
6619,China,Female,47.0,46-55,Unaffiliated,,1990,2,WVS_Wave_2
6620,China,Female,24.0,18-25,Unaffiliated,,1990,2,WVS_Wave_2
6621,China,Female,34.0,26-35,Unaffiliated,,1990,2,WVS_Wave_2
6622,China,Female,58.0,56-65,Unaffiliated,,1990,2,WVS_Wave_2
6623,China,Female,68.0,66+,Unaffiliated,,1990,2,WVS_Wave_2
6624,China,Male,25.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6625,China,Male,27.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6626,China,Male,24.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6627,China,Male,22.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6628,China,Male,35.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6629,China,Male,36.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6630,China,Male,33.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6631,China,Male,34.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6632,China,Male,56.0,56-65,Unaffiliated,Urban,1990,2,WVS_Wave_2
6633,China,Male,53.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6634,China,Male,46.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6635,China,Male,66.0,66+,Unaffiliated,Urban,1990,2,WVS_Wave_2
6636,China,Male,26.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6637,China,Male,29.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6638,China,Male,18.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6639,China,Male,20.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6640,China,Male,36.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6641,China,Male,30.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6642,China,Male,35.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6643,China,Male,36.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6644,China,Male,56.0,56-65,Unaffiliated,Urban,1990,2,WVS_Wave_2
6645,China,Male,49.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6646,China,Male,56.0,56-65,Unaffiliated,Urban,1990,2,WVS_Wave_2
6647,China,Male,52.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6648,China,Male,62.0,56-65,Unaffiliated,Urban,1990,2,WVS_Wave_2
6649,China,Male,25.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6650,China,Male,26.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6651,China,Male,30.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6652,China,Male,40.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6653,China,Male,54.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6654,China,Male,45.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6655,China,Male,60.0,56-65,Unaffiliated,Urban,1990,2,WVS_Wave_2
6656,China,Male,27.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6657,China,Male,26.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6658,China,Male,38.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6659,China,Male,34.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6660,China,Male,57.0,56-65,Unaffiliated,Urban,1990,2,WVS_Wave_2
6661,China,Male,57.0,56-65,Unaffiliated,Urban,1990,2,WVS_Wave_2
6662,China,Male,19.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6663,China,Male,43.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6664,China,Male,48.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6665,China,Male,66.0,66+,Unaffiliated,Urban,1990,2,WVS_Wave_2
6666,China,Female,28.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6667,China,Female,21.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6668,China,Female,22.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6669,China,Female,33.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6670,China,Female,35.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6671,China,Female,34.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6672,China,Female,49.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6673,China,Female,54.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6674,China,Female,18.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6675,China,Female,19.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6676,China,Female,21.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6677,China,Female,44.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6678,China,Female,35.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6679,China,Female,36.0,36-45,Christianity,Urban,1990,2,WVS_Wave_2
6680,China,Female,53.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6681,China,Female,59.0,56-65,Unaffiliated,Urban,1990,2,WVS_Wave_2
6682,China,Female,67.0,66+,Unaffiliated,Urban,1990,2,WVS_Wave_2
6683,China,Female,24.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6684,China,Female,35.0,26-35,Unaffiliated,Urban,1990,2,WVS_Wave_2
6685,China,Female,48.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6686,China,Female,45.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6687,China,Female,48.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6688,China,Female,25.0,18-25,Unaffiliated,Urban,1990,2,WVS_Wave_2
6689,China,Female,39.0,36-45,Unaffiliated,Urban,1990,2,WVS_Wave_2
6690,China,Female,48.0,46-55,Unaffiliated,Urban,1990,2,WVS_Wave_2
6691,China,Female,61.0,56-65,Unaffiliated,Urban,1990,2,WVS_Wave_2
6692,China,Female,58.0,56-65,Unaffiliated,Urban,1990,2,WVS_Wave_2
6693,China,Female,81.0,66+,Buddhism,Urban,1990,2,WVS_Wave_2
6694,China,Male,26.0,26-35,Unaffiliated,,1990,2,WVS_Wave_2
6695,China,Male,21.0,18-25,Unaffiliated,,1990,2,WVS_Wave_2
6696,China,Male,25.0,18-25,Unaffiliated,,1990,2,WVS_Wave_2
6697,China,Male,28.0,26-35,Unaffiliated,,1990,2,WVS_Wave_2
6698,China,Male,18.0,18-25,Unaffiliated,,1990,2,WVS_Wave_2
6699,China,Male,31.0,26-35,Unaffiliated,,1990,2,WVS_Wave_2
6700,China,Male,34.0,26-35,Unaffiliated,,1990,2,WVS_Wave_2
6701,China,Male,32.0,26-35,Unaffiliated,,1990,2,WVS_Wave_2
