Column,Age,Country Code,Sex,Religion,,
Meaning,Years,,"1=Male
2=Female","0=No denomination
1=Roman Catholic
2=Protestant
3=Orthodox
4=Jew
5=Muslim
6=Hindu
7=Buddhist
8=Other","1=Urban
2=Rural",
D_INTERVIEW,Q262,Q266,Q260,Q289,H_URBRURAL,ISO3_Code
764071160,50,764,2,7,2,THA
764071161,47,764,1,7,2,THA
764071162,33,764,1,7,2,THA
764071163,34,764,2,7,2,THA
764071164,71,764,2,7,2,THA
764071165,67,764,2,7,2,THA
764071166,35,764,2,7,2,THA
764071167,47,764,1,7,2,THA
764071168,72,764,2,7,2,THA
764071169,50,764,2,7,2,THA
764071170,55,764,2,7,2,THA
764071171,70,764,2,7,2,THA
764071172,22,764,2,7,2,THA
764071173,50,764,2,7,2,THA
764071174,49,764,1,7,2,THA
764071175,48,764,1,7,2,THA
764071176,27,764,2,7,2,THA
764071177,36,764,1,7,2,THA
764071178,57,764,1,7,2,THA
764071179,57,764,1,7,2,THA
764071180,26,764,1,7,2,THA
764071181,49,764,1,7,2,THA
764071182,54,764,2,7,2,THA
764071183,75,764,2,7,2,THA
764071184,57,764,2,7,2,THA
764071185,60,764,1,7,2,THA
764071186,74,764,1,7,2,THA
764071187,62,764,1,7,2,THA
764071188,48,764,2,7,2,THA
764071189,40,764,2,7,2,THA
764071190,47,764,2,7,2,THA
764071191,59,764,2,7,1,THA
764071192,44,764,1,7,2,THA
764071193,50,764,2,7,2,THA
764071194,45,764,2,7,2,THA
764071195,55,764,2,7,2,THA
764071196,33,764,2,7,2,THA
764071197,50,764,2,7,2,THA
764071198,44,764,2,7,2,THA
764071199,59,764,-5,7,2,THA
764071200,20,764,2,7,2,THA
764071201,42,764,1,7,2,THA
764071202,55,764,1,7,2,THA
764071203,40,764,2,7,2,THA
764071204,73,764,1,7,2,THA
764071205,27,764,2,7,2,THA
764071206,24,764,2,7,2,THA
764071207,37,764,2,7,2,THA
764071208,58,764,1,7,2,THA
764071209,65,764,2,7,2,THA
764071210,68,764,2,7,2,THA
764071211,62,764,1,7,2,THA
764071212,69,764,1,7,2,THA
764071213,54,764,2,7,2,THA
764071214,38,764,2,7,2,THA
764071215,52,764,2,7,2,THA
764071216,48,764,2,7,2,THA
764071217,24,764,1,7,2,THA
764071218,76,764,-5,7,2,THA
764071219,67,764,2,7,2,THA
764071220,70,764,2,7,2,THA
764071221,60,764,2,7,2,THA
764071222,56,764,1,7,2,THA
764071223,37,764,2,7,1,THA
764071224,54,764,2,7,1,THA
764071225,65,764,2,7,1,THA
764071226,65,764,1,7,1,THA
764071227,46,764,1,7,1,THA
764071228,61,764,1,7,1,THA
764071229,59,764,2,5,1,THA
764071230,20,764,2,7,1,THA
764071231,72,764,2,7,1,THA
764071232,38,764,2,7,1,THA
764071233,27,764,1,7,1,THA
764071234,61,764,1,7,1,THA
764071235,48,764,1,7,1,THA
764071236,66,764,2,7,1,THA
764071237,48,764,1,7,1,THA
764071238,60,764,2,7,1,THA
764071239,61,764,2,7,1,THA
764071240,43,764,1,7,1,THA
764071241,72,764,1,7,1,THA
764071242,68,764,2,7,1,THA
764071243,47,764,1,7,1,THA
764071244,40,764,2,7,1,THA
764071245,-5,764,1,5,1,THA
764071246,78,764,2,7,1,THA
764071247,54,764,2,7,2,THA
764071248,43,764,2,7,2,THA
764071249,49,764,1,7,2,THA
764071250,56,764,2,7,2,THA
764071251,52,764,2,7,2,THA
764071252,40,764,2,7,2,THA
764071253,58,764,2,7,2,THA
764071254,69,764,2,7,2,THA
764071255,45,764,2,7,2,THA
764071256,62,764,2,7,2,THA
764071257,65,764,2,7,2,THA
764071258,27,764,2,7,2,THA
764071259,65,764,2,7,2,THA
764071260,24,764,2,7,2,THA
764071261,38,764,2,7,2,THA
764071262,63,764,2,7,2,THA
764071263,56,764,1,7,2,THA
764071264,45,764,2,7,2,THA
764071265,45,764,2,7,2,THA
764071266,64,764,1,7,2,THA
764071267,26,764,2,7,2,THA
764071268,64,764,2,7,2,THA
764071269,39,764,1,7,2,THA
764071270,56,764,2,7,2,THA
764071271,45,764,2,7,2,THA
764071272,60,764,-5,7,2,THA
764071273,64,764,2,7,2,THA
764071274,26,764,2,7,2,THA
764071275,64,764,2,7,2,THA
764071276,57,764,2,7,2,THA
764071277,35,764,1,7,2,THA
764071278,65,764,2,7,2,THA
764071279,56,764,2,7,2,THA
764071280,37,764,2,7,2,THA
764071281,69,764,2,7,2,THA
764071282,45,764,2,7,2,THA
764071283,64,764,2,7,2,THA
764071284,41,764,2,7,2,THA
764071285,51,764,2,7,2,THA
764071286,42,764,1,3,2,THA
764071287,65,764,2,7,2,THA
764071288,43,764,2,7,2,THA
764071289,22,764,1,7,1,THA
764071290,20,764,1,7,1,THA
764071291,56,764,1,7,1,THA
764071292,47,764,1,7,1,THA
764071293,45,764,1,7,1,THA
764071294,32,764,1,7,1,THA
764071295,42,764,1,7,1,THA
764071296,54,764,2,7,1,THA
764071297,66,764,2,7,1,THA
764071298,33,764,2,7,1,THA
764071299,47,764,1,7,1,THA
764071300,46,764,1,7,1,THA
764071301,44,764,2,7,1,THA
764071302,66,764,1,7,1,THA
764071303,65,764,1,7,1,THA
764071304,24,764,1,7,1,THA
764071305,48,764,2,7,1,THA
764071306,58,764,2,7,1,THA
764071307,72,764,2,7,1,THA
764071308,53,764,1,7,1,THA
764071309,35,764,1,7,1,THA
764071310,47,764,2,7,1,THA
764071311,21,764,1,7,1,THA
764071312,35,764,1,7,1,THA
764071313,62,764,1,7,1,THA
764071314,56,764,1,7,1,THA
764071315,42,764,2,7,1,THA
764071316,47,764,2,7,1,THA
764071317,44,764,1,7,1,THA
764071318,39,764,2,7,1,THA
764071319,36,764,2,7,1,THA
764071320,34,764,2,7,1,THA
764071321,20,764,1,7,1,THA
764071322,48,764,1,7,1,THA
764071323,44,764,2,7,1,THA
764071324,56,764,2,7,1,THA
764071325,39,764,2,7,1,THA
764071326,37,764,2,7,1,THA
764071327,21,764,1,7,1,THA
764071328,38,764,2,7,1,THA
764071329,33,764,2,7,1,THA
764071330,60,764,1,7,1,THA
764071331,52,764,2,7,1,THA
764071332,54,764,2,7,1,THA
764071333,32,764,1,7,1,THA
764071334,50,764,2,7,1,THA
764071335,59,764,1,7,1,THA
764071336,28,764,1,7,1,THA
764071337,24,764,1,7,1,THA
764071338,25,764,1,7,1,THA
764071339,42,764,1,7,1,THA
764071340,25,764,2,7,1,THA
764071341,29,764,1,7,1,THA
764071342,40,764,1,7,1,THA
764071343,39,764,2,7,1,THA
764071344,20,764,1,7,1,THA
764071345,20,764,1,7,1,THA
764071346,58,764,1,7,1,THA
764071347,28,764,2,7,1,THA
764071348,28,764,2,7,1,THA
764071349,50,764,2,7,1,THA
764071350,63,764,1,7,1,THA
764071351,60,764,2,7,1,THA
764071352,40,764,1,5,1,THA
764071353,46,764,1,5,1,THA
764071354,37,764,2,5,1,THA
764071355,46,764,1,5,1,THA
764071356,56,764,1,5,1,THA
764071357,56,764,1,5,1,THA
764071358,38,764,1,5,1,THA
764071359,64,764,1,5,1,THA
764071360,24,764,1,5,1,THA
764071361,20,764,2,5,1,THA
764071362,38,764,2,5,1,THA
764071363,45,764,2,5,1,THA
764071364,25,764,1,5,1,THA
764071365,30,764,1,5,1,THA
764071366,20,764,2,5,1,THA
764071367,57,764,1,5,1,THA
764071368,50,764,2,5,1,THA
764071369,68,764,1,5,1,THA
764071370,38,764,1,5,1,THA
764071371,23,764,1,5,1,THA
764071372,40,764,1,5,1,THA
764071373,22,764,2,5,1,THA
764071374,58,764,2,5,1,THA
764071375,22,764,2,5,1,THA
764071376,39,764,1,5,1,THA
764071377,25,764,2,5,1,THA
764071378,21,764,2,5,1,THA
764071379,66,764,2,5,1,THA
764071380,21,764,1,5,1,THA
764071381,28,764,1,5,1,THA
764071382,29,764,1,5,1,THA
764071383,53,764,1,5,1,THA
764071384,54,764,1,5,1,THA
764071385,29,764,1,5,1,THA
764071386,22,764,1,5,1,THA
764071387,35,764,2,5,1,THA
764071388,36,764,2,5,1,THA
764071389,25,764,2,5,1,THA
764071390,46,764,2,5,1,THA
764071391,47,764,1,7,1,THA
764071392,62,764,2,5,1,THA
764071393,21,764,1,5,1,THA
764071394,21,764,1,5,1,THA
764071395,59,764,2,5,1,THA
764071396,53,764,2,7,1,THA
764071397,49,764,1,5,1,THA
764071398,58,764,1,1,1,THA
764071399,46,764,2,5,1,THA
764071400,46,764,1,5,1,THA
764071401,24,764,2,5,1,THA
764071402,22,764,2,5,1,THA
764071403,62,764,2,5,1,THA
764071404,64,764,1,5,1,THA
764071405,35,764,1,5,1,THA
764071406,42,764,2,5,1,THA
764071407,22,764,1,5,1,THA
764071408,33,764,1,5,1,THA
764071409,36,764,2,5,1,THA
764071410,23,764,1,5,1,THA
764071411,40,764,1,5,1,THA
764071412,51,764,2,5,1,THA
764071413,49,764,1,7,1,THA
764071414,54,764,1,5,1,THA
764071415,26,764,2,5,1,THA
764071416,43,764,1,7,1,THA
764071417,35,764,1,5,1,THA
764071418,49,764,2,5,1,THA
764071419,23,764,2,5,1,THA
764071420,53,764,2,5,1,THA
764071421,37,764,1,5,1,THA
764071422,22,764,2,5,1,THA
764071423,20,764,2,5,1,THA
764071424,30,764,1,5,1,THA
764071425,36,764,2,5,1,THA
764071426,62,764,1,5,1,THA
764071427,21,764,2,5,1,THA
764071428,53,764,1,5,1,THA
764071429,35,764,1,5,1,THA
764071430,23,764,2,5,1,THA
764071431,56,764,2,3,1,THA
764071432,31,764,1,3,1,THA
764071433,44,764,2,3,1,THA
764071434,46,764,1,3,1,THA
764071435,61,764,2,7,1,THA
764071436,47,764,1,3,1,THA
764071437,39,764,2,3,1,THA
764071438,40,764,2,7,1,THA
764071439,47,764,1,3,1,THA
764071440,40,764,2,3,1,THA
764071441,43,764,2,7,1,THA
764071442,49,764,2,7,1,THA
764071443,45,764,2,7,1,THA
764071444,35,764,2,5,1,THA
764071445,51,764,1,7,1,THA
764071446,45,764,2,7,1,THA
764071447,33,764,1,5,1,THA
764071448,25,764,1,5,1,THA
764071449,39,764,2,5,1,THA
764071450,40,764,1,7,1,THA
764071451,52,764,1,7,1,THA
764071452,30,764,1,5,1,THA
764071453,56,764,1,5,1,THA
764071454,30,764,2,7,1,THA
764071455,25,764,2,7,1,THA
764071456,33,764,2,7,1,THA
764071457,35,764,1,7,1,THA
764071458,31,764,1,7,1,THA
764071459,35,764,1,5,1,THA
764071460,37,764,1,5,1,THA
764071461,31,764,2,7,1,THA
764071462,33,764,2,7,1,THA
764071463,31,764,1,7,1,THA
764071464,22,764,2,7,1,THA
764071465,22,764,1,7,1,THA
764071466,40,764,1,7,1,THA
764071467,45,764,1,7,1,THA
764071468,46,764,2,7,1,THA
764071469,47,764,1,7,1,THA
764071470,43,764,1,7,1,THA
764071471,42,764,2,7,1,THA
764071472,28,764,2,7,1,THA
764071473,24,764,2,7,1,THA
764071474,36,764,2,7,1,THA
764071475,21,764,2,7,1,THA
764071476,26,764,1,7,1,THA
764071477,49,764,2,7,1,THA
764071478,47,764,1,7,2,THA
764071479,54,764,1,7,2,THA
764071480,36,764,2,7,2,THA
764071481,33,764,1,7,2,THA
764071482,36,764,2,7,2,THA
764071483,45,764,1,7,2,THA
764071484,41,764,1,7,1,THA
764071485,54,764,2,7,1,THA
764071486,43,764,2,7,1,THA
764071487,61,764,1,7,1,THA
764071488,38,764,2,7,1,THA
764071489,47,764,1,7,1,THA
764071490,38,764,2,7,1,THA
764071491,23,764,1,7,1,THA
764071492,31,764,2,7,1,THA
764071493,21,764,2,7,1,THA
764071494,66,764,2,7,1,THA
764071495,50,764,1,7,1,THA
764071496,38,764,2,5,1,THA
764071497,45,764,1,7,1,THA
764071498,58,764,2,7,2,THA
764071499,50,764,1,1,2,THA
764071500,64,764,1,7,2,THA
762070001,45,762,2,5,1,TJK
762070002,41,762,2,5,1,TJK
762070003,51,762,2,5,1,TJK
762070004,49,762,2,5,1,TJK
762070005,62,762,1,5,1,TJK
762070006,74,762,2,5,1,TJK
762070007,29,762,2,5,1,TJK
762070008,48,762,2,5,1,TJK
762070009,59,762,2,5,1,TJK
762070010,44,762,2,5,1,TJK
762070011,56,762,2,5,2,TJK
762070012,60,762,1,5,2,TJK
762070013,45,762,2,5,2,TJK
762070014,66,762,1,5,2,TJK
762070015,56,762,2,5,2,TJK
762070016,45,762,2,5,2,TJK
762070017,53,762,2,5,2,TJK
762070018,57,762,1,5,2,TJK
762070019,35,762,1,5,2,TJK
762070020,55,762,1,5,2,TJK
762070021,34,762,2,5,2,TJK
762070022,55,762,2,5,2,TJK
762070023,62,762,1,5,2,TJK
762070024,64,762,1,5,2,TJK
762070025,52,762,2,5,2,TJK
762070026,41,762,2,5,2,TJK
762070027,33,762,2,5,2,TJK
762070028,46,762,2,5,2,TJK
762070029,67,762,2,5,2,TJK
762070030,38,762,2,5,2,TJK
762070031,54,762,2,5,2,TJK
762070032,58,762,1,5,2,TJK
762070033,72,762,1,5,2,TJK
762070034,35,762,1,5,2,TJK
762070035,54,762,2,5,2,TJK
762070036,60,762,2,5,2,TJK
762070037,66,762,1,5,2,TJK
762070038,53,762,2,5,2,TJK
762070039,71,762,1,5,2,TJK
762070040,76,762,1,5,2,TJK
762070041,38,762,1,5,1,TJK
762070042,35,762,2,5,1,TJK
762070043,40,762,1,5,1,TJK
762070044,59,762,2,5,1,TJK
762070045,36,762,2,5,1,TJK
762070046,18,762,1,5,1,TJK
762070047,60,762,1,5,1,TJK
762070048,53,762,2,5,1,TJK
762070049,60,762,1,5,1,TJK
762070050,31,762,2,5,1,TJK
762070051,37,762,2,5,1,TJK
762070052,55,762,1,5,1,TJK
762070053,48,762,2,5,1,TJK
762070054,41,762,1,5,1,TJK
762070055,27,762,2,5,1,TJK
762070056,83,762,2,5,1,TJK
762070057,19,762,2,5,1,TJK
762070058,25,762,1,5,1,TJK
762070059,44,762,1,5,1,TJK
762070060,60,762,2,5,1,TJK
762070061,28,762,2,5,1,TJK
762070062,31,762,1,0,1,TJK
762070063,22,762,1,5,1,TJK
762070064,21,762,2,5,1,TJK
762070065,59,762,2,5,1,TJK
762070066,19,762,1,5,1,TJK
762070067,68,762,1,5,1,TJK
762070068,27,762,2,5,1,TJK
762070069,32,762,1,5,1,TJK
762070070,25,762,2,5,1,TJK
762070071,20,762,2,5,1,TJK
762070072,51,762,2,5,1,TJK
762070073,19,762,1,5,1,TJK
762070074,18,762,2,5,1,TJK
762070075,56,762,2,5,1,TJK
762070076,22,762,2,5,1,TJK
762070077,22,762,2,5,1,TJK
762070078,22,762,2,5,1,TJK
762070079,21,762,2,5,1,TJK
762070080,35,762,2,5,1,TJK
762070081,44,762,1,5,1,TJK
762070082,36,762,2,5,1,TJK
762070083,46,762,2,5,1,TJK
762070084,25,762,1,5,1,TJK
762070085,35,762,2,5,1,TJK
762070086,41,762,2,5,1,TJK
762070087,38,762,1,5,1,TJK
762070088,59,762,2,5,1,TJK
762070089,51,762,2,5,1,TJK
762070090,20,762,2,5,1,TJK
762070091,30,762,1,5,1,TJK
762070092,73,762,2,5,1,TJK
762070093,35,762,1,5,1,TJK
762070094,42,762,2,5,1,TJK
762070095,18,762,1,5,1,TJK
762070096,27,762,2,5,1,TJK
762070097,41,762,1,5,1,TJK
762070098,64,762,2,5,1,TJK
762070099,40,762,1,5,1,TJK
762070100,45,762,2,5,1,TJK
762070101,19,762,2,5,1,TJK
762070102,57,762,2,5,1,TJK
762070103,37,762,1,5,1,TJK
762070104,41,762,2,5,1,TJK
762070105,59,762,1,5,1,TJK
762070106,71,762,1,5,1,TJK
762070107,20,762,2,5,1,TJK
762070108,73,762,2,5,1,TJK
762070109,18,762,2,5,1,TJK
762070110,31,762,1,5,1,TJK
762070111,52,762,1,5,1,TJK
762070112,46,762,2,5,1,TJK
762070113,19,762,1,5,1,TJK
762070114,20,762,2,5,1,TJK
762070115,30,762,1,5,1,TJK
762070116,24,762,2,5,1,TJK
762070117,30,762,1,5,1,TJK
762070118,35,762,1,5,1,TJK
762070119,46,762,2,5,1,TJK
762070120,45,762,2,5,1,TJK
762070121,38,762,2,5,1,TJK
762070122,20,762,1,5,1,TJK
762070123,40,762,2,5,1,TJK
762070124,72,762,2,5,1,TJK
762070125,39,762,1,5,1,TJK
762070126,27,762,2,5,1,TJK
762070127,34,762,2,5,1,TJK
762070128,20,762,1,5,1,TJK
762070129,24,762,1,5,1,TJK
762070130,28,762,2,5,1,TJK
762070131,29,762,2,5,1,TJK
762070132,45,762,1,5,1,TJK
762070133,29,762,2,5,1,TJK
762070134,53,762,1,5,1,TJK
762070135,18,762,2,5,1,TJK
762070136,74,762,2,5,1,TJK
762070137,44,762,1,5,1,TJK
762070138,39,762,2,5,1,TJK
762070139,30,762,1,5,1,TJK
762070140,34,762,2,5,1,TJK
762070141,64,762,2,5,1,TJK
762070142,39,762,2,5,1,TJK
762070143,41,762,1,5,1,TJK
762070144,27,762,2,5,1,TJK
762070145,18,762,1,5,1,TJK
762070146,70,762,2,5,1,TJK
762070147,18,762,2,5,1,TJK
762070148,37,762,2,5,1,TJK
762070149,22,762,2,5,1,TJK
762070150,57,762,2,5,1,TJK
762070151,27,762,1,5,1,TJK
762070152,22,762,1,5,1,TJK
762070153,40,762,1,5,1,TJK
762070154,23,762,1,5,1,TJK
762070155,24,762,1,5,1,TJK
762070156,20,762,1,5,1,TJK
762070157,21,762,2,5,1,TJK
762070158,25,762,1,5,1,TJK
762070159,28,762,2,5,1,TJK
762070160,24,762,1,5,1,TJK
762070161,21,762,1,5,1,TJK
762070162,21,762,2,5,1,TJK
762070163,22,762,1,5,1,TJK
762070164,20,762,1,5,1,TJK
762070165,21,762,2,5,1,TJK
762070166,20,762,1,5,1,TJK
762070167,19,762,1,5,1,TJK
762070168,21,762,1,5,1,TJK
762070169,23,762,1,5,1,TJK
762070170,22,762,1,5,1,TJK
762070171,23,762,1,5,1,TJK
762070172,68,762,1,5,1,TJK
762070173,48,762,2,5,1,TJK
762070174,44,762,1,5,1,TJK
762070175,23,762,1,5,1,TJK
762070176,19,762,2,5,1,TJK
762070177,38,762,1,5,1,TJK
762070178,40,762,2,5,1,TJK
762070179,32,762,1,5,1,TJK
762070180,25,762,1,5,1,TJK
762070181,20,762,1,5,1,TJK
762070182,25,762,1,5,1,TJK
762070183,45,762,1,5,1,TJK
762070184,37,762,1,5,1,TJK
762070185,27,762,2,5,1,TJK
762070186,44,762,1,5,1,TJK
762070187,57,762,2,5,1,TJK
762070188,20,762,2,5,1,TJK
762070189,39,762,1,5,1,TJK
762070190,64,762,1,5,1,TJK
762070191,47,762,2,5,2,TJK
762070192,26,762,1,5,2,TJK
762070193,19,762,1,5,2,TJK
762070194,23,762,1,5,2,TJK
762070195,28,762,1,5,2,TJK
762070196,22,762,2,5,2,TJK
762070197,24,762,2,5,2,TJK
762070198,29,762,2,5,2,TJK
762070199,28,762,2,5,2,TJK
762070200,23,762,2,5,2,TJK
762070201,19,762,2,5,2,TJK
762070202,32,762,1,5,2,TJK
762070203,24,762,2,5,2,TJK
762070204,22,762,1,5,2,TJK
762070205,50,762,2,5,2,TJK
762070206,36,762,2,5,2,TJK
762070207,44,762,2,5,2,TJK
762070208,36,762,2,5,2,TJK
762070209,23,762,1,5,2,TJK
762070210,24,762,1,5,2,TJK
762070211,45,762,2,5,2,TJK
762070212,27,762,2,5,2,TJK
762070213,69,762,1,5,2,TJK
762070214,23,762,1,5,2,TJK
762070215,30,762,1,5,2,TJK
762070216,29,762,2,5,2,TJK
762070217,28,762,2,5,2,TJK
762070218,35,762,2,5,2,TJK
762070219,31,762,1,5,2,TJK
762070220,21,762,1,5,2,TJK
762070221,19,762,1,5,2,TJK
762070222,23,762,1,5,2,TJK
762070223,47,762,2,5,2,TJK
762070224,43,762,2,5,2,TJK
762070225,24,762,1,5,2,TJK
762070226,21,762,2,5,2,TJK
762070227,19,762,2,5,2,TJK
762070228,19,762,1,5,2,TJK
762070229,21,762,1,5,2,TJK
762070230,23,762,1,5,2,TJK
762070231,46,762,2,5,2,TJK
762070232,66,762,2,5,2,TJK
762070233,31,762,1,5,2,TJK
762070234,23,762,2,5,2,TJK
762070235,28,762,1,5,2,TJK
762070236,54,762,1,5,2,TJK
762070237,34,762,2,5,2,TJK
762070238,45,762,1,5,2,TJK
762070239,52,762,1,5,2,TJK
762070240,49,762,2,5,2,TJK
762070241,38,762,2,5,2,TJK
762070242,51,762,2,5,2,TJK
762070243,18,762,1,5,2,TJK
762070244,40,762,1,5,2,TJK
762070245,47,762,1,5,2,TJK
762070246,35,762,2,5,2,TJK
762070247,30,762,1,5,2,TJK
762070248,23,762,1,5,2,TJK
762070249,45,762,1,5,2,TJK
762070250,28,762,2,5,2,TJK
762070251,26,762,1,5,2,TJK
762070252,19,762,2,5,2,TJK
762070253,21,762,2,5,2,TJK
762070254,26,762,1,5,2,TJK
762070255,28,762,1,5,2,TJK
762070256,31,762,2,5,2,TJK
762070257,18,762,2,5,2,TJK
762070258,18,762,1,5,2,TJK
762070259,48,762,2,5,2,TJK
762070260,32,762,1,5,2,TJK
762070261,28,762,2,5,2,TJK
762070262,29,762,2,5,2,TJK
762070263,19,762,1,5,2,TJK
762070264,23,762,1,5,2,TJK
762070265,59,762,2,5,2,TJK
762070266,51,762,1,5,2,TJK
762070267,50,762,1,5,2,TJK
762070268,48,762,1,5,2,TJK
762070269,38,762,1,5,2,TJK
762070270,38,762,1,5,2,TJK
762070271,41,762,1,5,2,TJK
762070272,34,762,2,5,2,TJK
762070273,18,762,2,5,2,TJK
762070274,24,762,1,5,2,TJK
762070275,29,762,1,5,2,TJK
762070276,20,762,2,5,2,TJK
762070277,34,762,1,5,2,TJK
762070278,19,762,1,5,2,TJK
762070279,59,762,1,5,2,TJK
762070280,32,762,1,5,2,TJK
762070281,24,762,1,5,2,TJK
762070282,35,762,1,5,2,TJK
762070283,22,762,1,5,2,TJK
762070284,18,762,1,5,2,TJK
762070285,48,762,2,5,2,TJK
762070286,57,762,1,5,2,TJK
762070287,22,762,2,5,2,TJK
762070288,31,762,2,5,2,TJK
762070289,48,762,1,5,2,TJK
762070290,40,762,1,5,2,TJK
762070291,30,762,1,5,2,TJK
762070292,51,762,1,5,2,TJK
762070293,21,762,2,5,2,TJK
762070294,19,762,1,5,2,TJK
762070295,64,762,2,5,2,TJK
762070296,29,762,1,5,2,TJK
762070297,44,762,2,5,2,TJK
762070298,29,762,1,5,2,TJK
762070299,59,762,1,5,2,TJK
762070300,62,762,1,5,2,TJK
762070301,48,762,1,5,2,TJK
762070302,45,762,1,5,2,TJK
762070303,18,762,2,5,2,TJK
762070304,30,762,2,5,2,TJK
762070305,27,762,1,5,2,TJK
762070306,23,762,2,5,2,TJK
762070307,52,762,1,5,2,TJK
762070308,37,762,1,5,2,TJK
762070309,23,762,1,5,2,TJK
762070310,21,762,1,5,2,TJK
762070311,50,762,1,5,2,TJK
762070312,53,762,1,5,2,TJK
762070313,42,762,2,5,2,TJK
762070314,34,762,2,5,2,TJK
762070315,28,762,1,5,2,TJK
762070316,21,762,1,5,2,TJK
762070317,60,762,1,5,2,TJK
762070318,27,762,1,5,2,TJK
762070319,32,762,1,5,2,TJK
762070320,25,762,2,5,2,TJK
762070321,44,762,1,5,2,TJK
762070322,62,762,2,5,2,TJK
762070323,22,762,1,5,2,TJK
762070324,34,762,2,5,2,TJK
762070325,51,762,1,5,2,TJK
762070326,59,762,2,5,2,TJK
762070327,24,762,2,5,2,TJK
762070328,35,762,2,5,2,TJK
762070329,27,762,2,5,2,TJK
762070330,30,762,2,5,2,TJK
762070331,63,762,1,5,2,TJK
762070332,55,762,2,5,2,TJK
762070333,20,762,2,5,2,TJK
762070334,39,762,1,5,2,TJK
762070335,23,762,2,5,2,TJK
762070336,19,762,2,5,2,TJK
762070337,37,762,1,5,2,TJK
762070338,21,762,1,5,2,TJK
762070339,20,762,1,5,2,TJK
762070340,23,762,1,5,2,TJK
762070341,25,762,2,5,2,TJK
762070342,40,762,1,5,2,TJK
762070343,41,762,2,5,2,TJK
762070344,45,762,1,5,2,TJK
762070345,27,762,1,5,2,TJK
762070346,32,762,2,5,2,TJK
762070347,55,762,2,5,2,TJK
762070348,47,762,2,5,2,TJK
762070349,28,762,1,5,2,TJK
762070350,24,762,2,5,2,TJK
762070351,38,762,1,5,2,TJK
762070352,50,762,2,5,2,TJK
762070353,31,762,1,5,2,TJK
762070354,27,762,1,5,2,TJK
762070355,32,762,2,5,2,TJK
762070356,29,762,1,5,2,TJK
762070357,24,762,2,5,2,TJK
762070358,31,762,1,5,2,TJK
762070359,18,762,1,5,2,TJK
762070360,19,762,2,5,2,TJK
762070361,35,762,2,5,2,TJK
762070362,37,762,1,5,2,TJK
762070363,21,762,1,5,2,TJK
762070364,29,762,1,5,2,TJK
762070365,37,762,1,5,2,TJK
762070366,37,762,1,5,2,TJK
762070367,20,762,2,5,2,TJK
762070368,18,762,1,5,2,TJK
762070369,20,762,1,5,2,TJK
762070370,51,762,2,5,2,TJK
762070371,66,762,1,5,2,TJK
762070372,25,762,1,5,2,TJK
762070373,28,762,1,5,2,TJK
762070374,34,762,1,5,2,TJK
762070375,50,762,1,5,2,TJK
762070376,27,762,1,5,2,TJK
762070377,24,762,1,5,2,TJK
762070378,25,762,1,5,2,TJK
762070379,24,762,1,5,2,TJK
762070380,19,762,1,5,2,TJK
762070381,25,762,1,5,2,TJK
762070382,27,762,1,5,2,TJK
762070383,19,762,1,5,2,TJK
762070384,34,762,1,5,2,TJK
762070385,35,762,2,5,2,TJK
762070386,22,762,1,5,2,TJK
762070387,20,762,1,5,2,TJK
762070388,38,762,2,5,2,TJK
762070389,27,762,1,5,2,TJK
762070390,33,762,1,5,2,TJK
762070391,23,762,1,5,2,TJK
762070392,62,762,1,5,2,TJK
762070393,24,762,2,5,2,TJK
762070394,26,762,1,5,2,TJK
762070395,29,762,2,5,2,TJK
762070396,19,762,2,5,2,TJK
762070397,32,762,1,5,2,TJK
762070398,40,762,2,5,2,TJK
762070399,21,762,1,5,2,TJK
762070400,30,762,1,5,2,TJK
762070401,36,762,1,5,2,TJK
762070402,39,762,1,5,2,TJK
762070403,23,762,2,5,2,TJK
762070404,20,762,2,5,2,TJK
762070405,47,762,2,5,2,TJK
762070406,20,762,2,5,2,TJK
762070407,60,762,2,5,2,TJK
762070408,18,762,1,5,2,TJK
762070409,47,762,1,5,2,TJK
762070410,24,643,2,5,2,RUS
762070411,25,762,2,5,2,TJK
762070412,21,762,2,5,2,TJK
762070413,27,762,1,5,2,TJK
762070414,33,762,1,5,2,TJK
762070415,62,762,1,5,2,TJK
762070416,60,762,2,5,2,TJK
762070417,20,762,2,5,2,TJK
762070418,22,762,2,5,2,TJK
762070419,22,762,1,5,2,TJK
762070420,51,762,2,5,2,TJK
762070421,23,762,2,5,2,TJK
762070422,61,762,1,5,2,TJK
762070423,23,762,1,5,2,TJK
762070424,38,762,2,5,2,TJK
762070425,19,762,1,5,2,TJK
762070426,23,762,2,5,2,TJK
762070427,19,762,1,5,2,TJK
762070428,45,762,1,5,2,TJK
762070429,48,762,2,5,2,TJK
762070430,27,762,1,5,2,TJK
762070431,73,762,2,5,1,TJK
762070432,33,762,2,5,1,TJK
762070433,38,762,2,0,1,TJK
762070434,44,762,2,0,1,TJK
762070435,35,762,2,0,1,TJK
762070436,24,762,2,5,1,TJK
762070437,39,762,2,5,1,TJK
762070438,53,762,2,5,1,TJK
762070439,19,762,2,5,1,TJK
762070440,55,762,2,5,1,TJK
762070441,79,762,1,5,1,TJK
762070442,31,762,1,5,1,TJK
762070443,57,762,2,0,1,TJK
762070444,24,762,2,0,1,TJK
762070445,44,762,2,0,1,TJK
762070446,64,762,2,5,1,TJK
