country,gender,age_group,count,proportion,population_proportion,sample_proportion,benchmark_proportion,deviation,abs_deviation,normalized_deviation,tvd_contribution
Bolivia (Plurinational State of),Female,65+,,,6.21390741706494e-05,0.0,6.21390741706494e-05,-6.21390741706494e-05,6.21390741706494e-05,-1.0,3.10695370853247e-05
Norway,Male,36-45,,,6.197424904022327e-05,0.0,6.197424904022327e-05,-6.197424904022327e-05,6.197424904022327e-05,-1.0,3.0987124520111636e-05
Norway,Male,46-55,,,6.197424904022327e-05,0.0,6.197424904022327e-05,-6.197424904022327e-05,6.197424904022327e-05,-1.0,3.0987124520111636e-05
Norway,Female,26-35,,,6.164459877937101e-05,0.0,6.164459877937101e-05,-6.164459877937101e-05,6.164459877937101e-05,-1.0,3.0822299389685505e-05
Finland,Male,36-45,,,6.164459877937101e-05,0.0,6.164459877937101e-05,-6.164459877937101e-05,6.164459877937101e-05,-1.0,3.0822299389685505e-05
Lebanon,Female,36-45,,,6.164459877937101e-05,0.0,6.164459877937101e-05,-6.164459877937101e-05,6.164459877937101e-05,-1.0,3.0822299389685505e-05
Dominican Republic,Male,65+,,,6.147977364894489e-05,0.0,6.147977364894489e-05,-6.147977364894489e-05,6.147977364894489e-05,-1.0,3.0739886824472444e-05
Ireland,Female,46-55,,,6.131494851851876e-05,0.0,6.131494851851876e-05,-6.131494851851876e-05,6.131494851851876e-05,-1.0,3.065747425925938e-05
Ireland,Male,36-45,,,6.131494851851876e-05,0.0,6.131494851851876e-05,-6.131494851851876e-05,6.131494851851876e-05,-1.0,3.065747425925938e-05
Mali,Female,56-65,,,6.131494851851876e-05,0.0,6.131494851851876e-05,-6.131494851851876e-05,6.131494851851876e-05,-1.0,3.065747425925938e-05
Lithuania,Female,65+,,,6.131494851851876e-05,0.0,6.131494851851876e-05,-6.131494851851876e-05,6.131494851851876e-05,-1.0,3.065747425925938e-05
Turkmenistan,Male,46-55,,,6.115012338809264e-05,0.0,6.115012338809264e-05,-6.115012338809264e-05,6.115012338809264e-05,-1.0,3.057506169404632e-05
United Arab Emirates,Female,46-55,,,6.098529825766651e-05,0.0,6.098529825766651e-05,-6.098529825766651e-05,6.098529825766651e-05,-1.0,3.0492649128833255e-05
Zambia,Female,56-65,,,6.0820473127240386e-05,0.0,6.0820473127240386e-05,-6.0820473127240386e-05,6.0820473127240386e-05,-1.0,3.0410236563620193e-05
Israel,Male,56-65,,,6.065564799681426e-05,0.0,6.065564799681426e-05,-6.065564799681426e-05,6.065564799681426e-05,-1.0,3.032782399840713e-05
Bulgaria,Female,26-35,,,6.049082286638813e-05,0.0,6.049082286638813e-05,-6.049082286638813e-05,6.049082286638813e-05,-1.0,3.0245411433194066e-05
Singapore,Male,46-55,,,6.049082286638813e-05,0.0,6.049082286638813e-05,-6.049082286638813e-05,6.049082286638813e-05,-1.0,3.0245411433194066e-05
Denmark,Male,18-25,,,6.049082286638813e-05,0.0,6.049082286638813e-05,-6.049082286638813e-05,6.049082286638813e-05,-1.0,3.0245411433194066e-05
Finland,Female,56-65,,,6.049082286638813e-05,0.0,6.049082286638813e-05,-6.049082286638813e-05,6.049082286638813e-05,-1.0,3.0245411433194066e-05
New Zealand,Female,26-35,,,6.049082286638813e-05,0.0,6.049082286638813e-05,-6.049082286638813e-05,6.049082286638813e-05,-1.0,3.0245411433194066e-05
Panama,Male,18-25,,,6.032599773596201e-05,0.0,6.032599773596201e-05,-6.032599773596201e-05,6.032599773596201e-05,-1.0,3.0162998867981004e-05
Finland,Male,26-35,,,6.016117260553589e-05,0.0,6.016117260553589e-05,-6.016117260553589e-05,6.016117260553589e-05,-1.0,3.0080586302767946e-05
Ireland,Male,46-55,,,6.016117260553589e-05,0.0,6.016117260553589e-05,-6.016117260553589e-05,6.016117260553589e-05,-1.0,3.0080586302767946e-05
Costa Rica,Female,18-25,,,6.016117260553589e-05,0.0,6.016117260553589e-05,-6.016117260553589e-05,6.016117260553589e-05,-1.0,3.0080586302767946e-05
Oman,Female,26-35,,,5.9996347475109754e-05,0.0,5.9996347475109754e-05,-5.9996347475109754e-05,5.9996347475109754e-05,-1.0,2.9998173737554877e-05
Croatia,Male,65+,,,5.9996347475109754e-05,0.0,5.9996347475109754e-05,-5.9996347475109754e-05,5.9996347475109754e-05,-1.0,2.9998173737554877e-05
Mauritania,Female,26-35,,,5.966669721425751e-05,0.0,5.966669721425751e-05,-5.966669721425751e-05,5.966669721425751e-05,-1.0,2.9833348607128753e-05
Norway,Female,46-55,,,5.966669721425751e-05,0.0,5.966669721425751e-05,-5.966669721425751e-05,5.966669721425751e-05,-1.0,2.9833348607128753e-05
Niger,Female,65+,,,5.950187208383138e-05,0.0,5.950187208383138e-05,-5.950187208383138e-05,5.950187208383138e-05,-1.0,2.975093604191569e-05
Finland,Male,56-65,,,5.950187208383138e-05,0.0,5.950187208383138e-05,-5.950187208383138e-05,5.950187208383138e-05,-1.0,2.975093604191569e-05
Norway,Female,36-45,,,5.933704695340525e-05,0.0,5.933704695340525e-05,-5.933704695340525e-05,5.933704695340525e-05,-1.0,2.9668523476702626e-05
Slovakia,Male,26-35,,,5.933704695340525e-05,0.0,5.933704695340525e-05,-5.933704695340525e-05,5.933704695340525e-05,-1.0,2.9668523476702626e-05
Slovakia,Female,56-65,,,5.9007396692553005e-05,0.0,5.9007396692553005e-05,-5.9007396692553005e-05,5.9007396692553005e-05,-1.0,2.9503698346276503e-05
Mali,Male,56-65,,,5.9007396692553005e-05,0.0,5.9007396692553005e-05,-5.9007396692553005e-05,5.9007396692553005e-05,-1.0,2.9503698346276503e-05
Burkina Faso,Female,65+,,,5.9007396692553005e-05,0.0,5.9007396692553005e-05,-5.9007396692553005e-05,5.9007396692553005e-05,-1.0,2.9503698346276503e-05
Haiti,Female,56-65,,,5.9007396692553005e-05,0.0,5.9007396692553005e-05,-5.9007396692553005e-05,5.9007396692553005e-05,-1.0,2.9503698346276503e-05
Togo,Male,46-55,,,5.9007396692553005e-05,0.0,5.9007396692553005e-05,-5.9007396692553005e-05,5.9007396692553005e-05,-1.0,2.9503698346276503e-05
United Arab Emirates,Male,56-65,,,5.8842571562126875e-05,0.0,5.8842571562126875e-05,-5.8842571562126875e-05,5.8842571562126875e-05,-1.0,2.9421285781063438e-05
Togo,Female,46-55,,,5.8842571562126875e-05,0.0,5.8842571562126875e-05,-5.8842571562126875e-05,5.8842571562126875e-05,-1.0,2.9421285781063438e-05
Rwanda,Female,56-65,,,5.851292130127463e-05,0.0,5.851292130127463e-05,-5.851292130127463e-05,5.851292130127463e-05,-1.0,2.9256460650637314e-05
Lebanon,Male,26-35,,,5.851292130127463e-05,0.0,5.851292130127463e-05,-5.851292130127463e-05,5.851292130127463e-05,-1.0,2.9256460650637314e-05
Zimbabwe,Female,65+,,,5.83480961708485e-05,0.0,5.83480961708485e-05,-5.83480961708485e-05,5.83480961708485e-05,-1.0,2.917404808542425e-05
Singapore,Female,46-55,,,5.83480961708485e-05,0.0,5.83480961708485e-05,-5.83480961708485e-05,5.83480961708485e-05,-1.0,2.917404808542425e-05
Cameroon,Male,65+,,,5.8183271040422374e-05,0.0,5.8183271040422374e-05,-5.8183271040422374e-05,5.8183271040422374e-05,-1.0,2.9091635520211187e-05
Denmark,Female,18-25,,,5.8183271040422374e-05,0.0,5.8183271040422374e-05,-5.8183271040422374e-05,5.8183271040422374e-05,-1.0,2.9091635520211187e-05
Kyrgyzstan,Female,46-55,,,5.801844590999625e-05,0.0,5.801844590999625e-05,-5.801844590999625e-05,5.801844590999625e-05,-1.0,2.9009222954998125e-05
Panama,Female,18-25,,,5.801844590999625e-05,0.0,5.801844590999625e-05,-5.801844590999625e-05,5.801844590999625e-05,-1.0,2.9009222954998125e-05
Denmark,Male,36-45,,,5.785362077957012e-05,0.0,5.785362077957012e-05,-5.785362077957012e-05,5.785362077957012e-05,-1.0,2.892681038978506e-05
Finland,Female,36-45,,,5.7688795649144e-05,0.0,5.7688795649144e-05,-5.7688795649144e-05,5.7688795649144e-05,-1.0,2.8844397824572e-05
Nicaragua,Female,46-55,,,5.752397051871787e-05,0.0,5.752397051871787e-05,-5.752397051871787e-05,5.752397051871787e-05,-1.0,2.8761985259358936e-05
Singapore,Male,65+,,,5.735914538829175e-05,0.0,5.735914538829175e-05,-5.735914538829175e-05,5.735914538829175e-05,-1.0,2.8679572694145874e-05
Lao People's Democratic Republic,Female,46-55,,,5.735914538829175e-05,0.0,5.735914538829175e-05,-5.735914538829175e-05,5.735914538829175e-05,-1.0,2.8679572694145874e-05
Lao People's Democratic Republic,Male,46-55,,,5.735914538829175e-05,0.0,5.735914538829175e-05,-5.735914538829175e-05,5.735914538829175e-05,-1.0,2.8679572694145874e-05
Serbia,Female,18-25,,,5.735914538829175e-05,0.0,5.735914538829175e-05,-5.735914538829175e-05,5.735914538829175e-05,-1.0,2.8679572694145874e-05
Central African Republic,Female,26-35,,,5.735914538829175e-05,0.0,5.735914538829175e-05,-5.735914538829175e-05,5.735914538829175e-05,-1.0,2.8679572694145874e-05
Serbia,Male,18-25,,,5.719432025786562e-05,0.0,5.719432025786562e-05,-5.719432025786562e-05,5.719432025786562e-05,-1.0,2.859716012893281e-05
Jordan,Female,56-65,,,5.7029495127439495e-05,0.0,5.7029495127439495e-05,-5.7029495127439495e-05,5.7029495127439495e-05,-1.0,2.8514747563719747e-05
Lebanon,Female,46-55,,,5.686466999701337e-05,0.0,5.686466999701337e-05,-5.686466999701337e-05,5.686466999701337e-05,-1.0,2.8432334998506686e-05
Ireland,Male,18-25,,,5.686466999701337e-05,0.0,5.686466999701337e-05,-5.686466999701337e-05,5.686466999701337e-05,-1.0,2.8432334998506686e-05
Slovakia,Female,26-35,,,5.686466999701337e-05,0.0,5.686466999701337e-05,-5.686466999701337e-05,5.686466999701337e-05,-1.0,2.8432334998506686e-05
Norway,Male,56-65,,,5.686466999701337e-05,0.0,5.686466999701337e-05,-5.686466999701337e-05,5.686466999701337e-05,-1.0,2.8432334998506686e-05
Denmark,Female,36-45,,,5.669984486658724e-05,0.0,5.669984486658724e-05,-5.669984486658724e-05,5.669984486658724e-05,-1.0,2.834992243329362e-05
Finland,Female,26-35,,,5.653501973616112e-05,0.0,5.653501973616112e-05,-5.653501973616112e-05,5.653501973616112e-05,-1.0,2.826750986808056e-05
Congo,Female,36-45,,,5.6370194605734993e-05,0.0,5.6370194605734993e-05,-5.6370194605734993e-05,5.6370194605734993e-05,-1.0,2.8185097302867497e-05
Norway,Male,18-25,,,5.6370194605734993e-05,0.0,5.6370194605734993e-05,-5.6370194605734993e-05,5.6370194605734993e-05,-1.0,2.8185097302867497e-05
New Zealand,Female,36-45,,,5.6370194605734993e-05,0.0,5.6370194605734993e-05,-5.6370194605734993e-05,5.6370194605734993e-05,-1.0,2.8185097302867497e-05
Congo,Male,36-45,,,5.6370194605734993e-05,0.0,5.6370194605734993e-05,-5.6370194605734993e-05,5.6370194605734993e-05,-1.0,2.8185097302867497e-05
Panama,Male,26-35,,,5.620536947530886e-05,0.0,5.620536947530886e-05,-5.620536947530886e-05,5.620536947530886e-05,-1.0,2.810268473765443e-05
Azerbaijan,Male,65+,,,5.604054434488274e-05,0.0,5.604054434488274e-05,-5.604054434488274e-05,5.604054434488274e-05,-1.0,2.802027217244137e-05
Finland,Male,46-55,,,5.604054434488274e-05,0.0,5.604054434488274e-05,-5.604054434488274e-05,5.604054434488274e-05,-1.0,2.802027217244137e-05
Tajikistan,Female,56-65,,,5.5875719214456616e-05,0.0,5.5875719214456616e-05,-5.5875719214456616e-05,5.5875719214456616e-05,-1.0,2.7937859607228308e-05
El Salvador,Male,36-45,,,5.5710894084030485e-05,0.0,5.5710894084030485e-05,-5.5710894084030485e-05,5.5710894084030485e-05,-1.0,2.7855447042015243e-05
Chad,Female,56-65,,,5.554606895360436e-05,0.0,5.554606895360436e-05,-5.554606895360436e-05,5.554606895360436e-05,-1.0,2.777303447680218e-05
Puerto Rico,Male,65+,,,5.554606895360436e-05,0.0,5.554606895360436e-05,-5.554606895360436e-05,5.554606895360436e-05,-1.0,2.777303447680218e-05
New Zealand,Male,36-45,,,5.554606895360436e-05,0.0,5.554606895360436e-05,-5.554606895360436e-05,5.554606895360436e-05,-1.0,2.777303447680218e-05
Somalia,Female,56-65,,,5.554606895360436e-05,0.0,5.554606895360436e-05,-5.554606895360436e-05,5.554606895360436e-05,-1.0,2.777303447680218e-05
Slovakia,Male,56-65,,,5.5216418692752114e-05,0.0,5.5216418692752114e-05,-5.5216418692752114e-05,5.5216418692752114e-05,-1.0,2.7608209346376057e-05
Panama,Female,26-35,,,5.5051593562325984e-05,0.0,5.5051593562325984e-05,-5.5051593562325984e-05,5.5051593562325984e-05,-1.0,2.7525796781162992e-05
Bulgaria,Male,18-25,,,5.5051593562325984e-05,0.0,5.5051593562325984e-05,-5.5051593562325984e-05,5.5051593562325984e-05,-1.0,2.7525796781162992e-05
New Zealand,Male,18-25,,,5.5051593562325984e-05,0.0,5.5051593562325984e-05,-5.5051593562325984e-05,5.5051593562325984e-05,-1.0,2.7525796781162992e-05
Kyrgyzstan,Male,46-55,,,5.5051593562325984e-05,0.0,5.5051593562325984e-05,-5.5051593562325984e-05,5.5051593562325984e-05,-1.0,2.7525796781162992e-05
Norway,Female,56-65,,,5.488676843189986e-05,0.0,5.488676843189986e-05,-5.488676843189986e-05,5.488676843189986e-05,-1.0,2.744338421594993e-05
Oman,Female,36-45,,,5.488676843189986e-05,0.0,5.488676843189986e-05,-5.488676843189986e-05,5.488676843189986e-05,-1.0,2.744338421594993e-05
Ireland,Female,18-25,,,5.472194330147374e-05,0.0,5.472194330147374e-05,-5.472194330147374e-05,5.472194330147374e-05,-1.0,2.736097165073687e-05
Mauritania,Male,26-35,,,5.4557118171047606e-05,0.0,5.4557118171047606e-05,-5.4557118171047606e-05,5.4557118171047606e-05,-1.0,2.7278559085523803e-05
Guinea,Female,56-65,,,5.4557118171047606e-05,0.0,5.4557118171047606e-05,-5.4557118171047606e-05,5.4557118171047606e-05,-1.0,2.7278559085523803e-05
Senegal,Female,65+,,,5.4557118171047606e-05,0.0,5.4557118171047606e-05,-5.4557118171047606e-05,5.4557118171047606e-05,-1.0,2.7278559085523803e-05
Costa Rica,Female,65+,,,5.439229304062148e-05,0.0,5.439229304062148e-05,-5.439229304062148e-05,5.439229304062148e-05,-1.0,2.719614652031074e-05
Lebanon,Male,36-45,,,5.439229304062148e-05,0.0,5.439229304062148e-05,-5.439229304062148e-05,5.439229304062148e-05,-1.0,2.719614652031074e-05
Oman,Male,46-55,,,5.422746791019536e-05,0.0,5.422746791019536e-05,-5.422746791019536e-05,5.422746791019536e-05,-1.0,2.711373395509768e-05
New Zealand,Female,46-55,,,5.406264277976923e-05,0.0,5.406264277976923e-05,-5.406264277976923e-05,5.406264277976923e-05,-1.0,2.7031321389884614e-05
Finland,Female,46-55,,,5.3897817649343105e-05,0.0,5.3897817649343105e-05,-5.3897817649343105e-05,5.3897817649343105e-05,-1.0,2.6948908824671553e-05
Singapore,Male,56-65,,,5.356816738849086e-05,0.0,5.356816738849086e-05,-5.356816738849086e-05,5.356816738849086e-05,-1.0,2.678408369424543e-05
Kuwait,Female,26-35,,,5.356816738849086e-05,0.0,5.356816738849086e-05,-5.356816738849086e-05,5.356816738849086e-05,-1.0,2.678408369424543e-05
Uruguay,Female,65+,,,5.356816738849086e-05,0.0,5.356816738849086e-05,-5.356816738849086e-05,5.356816738849086e-05,-1.0,2.678408369424543e-05
New Zealand,Female,56-65,,,5.356816738849086e-05,0.0,5.356816738849086e-05,-5.356816738849086e-05,5.356816738849086e-05,-1.0,2.678408369424543e-05
Norway,Female,18-25,,,5.356816738849086e-05,0.0,5.356816738849086e-05,-5.356816738849086e-05,5.356816738849086e-05,-1.0,2.678408369424543e-05
Paraguay,Female,46-55,,,5.356816738849086e-05,0.0,5.356816738849086e-05,-5.356816738849086e-05,5.356816738849086e-05,-1.0,2.678408369424543e-05
Haiti,Male,56-65,,,5.340334225806473e-05,0.0,5.340334225806473e-05,-5.340334225806473e-05,5.340334225806473e-05,-1.0,2.6701671129032364e-05
Paraguay,Male,46-55,,,5.340334225806473e-05,0.0,5.340334225806473e-05,-5.340334225806473e-05,5.340334225806473e-05,-1.0,2.6701671129032364e-05
Malawi,Female,65+,,,5.307369199721248e-05,0.0,5.307369199721248e-05,-5.307369199721248e-05,5.307369199721248e-05,-1.0,2.653684599860624e-05
Nicaragua,Male,46-55,,,5.307369199721248e-05,0.0,5.307369199721248e-05,-5.307369199721248e-05,5.307369199721248e-05,-1.0,2.653684599860624e-05
Costa Rica,Female,46-55,,,5.290886686678635e-05,0.0,5.290886686678635e-05,-5.290886686678635e-05,5.290886686678635e-05,-1.0,2.6454433433393175e-05
Rwanda,Female,65+,,,5.241439147550797e-05,0.0,5.241439147550797e-05,-5.241439147550797e-05,5.241439147550797e-05,-1.0,2.6207195737753986e-05
Senegal,Male,65+,,,5.241439147550797e-05,0.0,5.241439147550797e-05,-5.241439147550797e-05,5.241439147550797e-05,-1.0,2.6207195737753986e-05
New Zealand,Male,46-55,,,5.224956634508185e-05,0.0,5.224956634508185e-05,-5.224956634508185e-05,5.224956634508185e-05,-1.0,2.6124783172540924e-05
Lebanon,Female,65+,,,5.224956634508185e-05,0.0,5.224956634508185e-05,-5.224956634508185e-05,5.224956634508185e-05,-1.0,2.6124783172540924e-05
New Zealand,Female,18-25,,,5.224956634508185e-05,0.0,5.224956634508185e-05,-5.224956634508185e-05,5.224956634508185e-05,-1.0,2.6124783172540924e-05
Finland,Male,18-25,,,5.2084741214655725e-05,0.0,5.2084741214655725e-05,-5.2084741214655725e-05,5.2084741214655725e-05,-1.0,2.6042370607327862e-05
Singapore,Female,56-65,,,5.1919916084229594e-05,0.0,5.1919916084229594e-05,-5.1919916084229594e-05,5.1919916084229594e-05,-1.0,2.5959958042114797e-05
Bulgaria,Female,18-25,,,5.1919916084229594e-05,0.0,5.1919916084229594e-05,-5.1919916084229594e-05,5.1919916084229594e-05,-1.0,2.5959958042114797e-05
Zambia,Male,56-65,,,5.159026582337735e-05,0.0,5.159026582337735e-05,-5.159026582337735e-05,5.159026582337735e-05,-1.0,2.5795132911688674e-05
Niger,Male,65+,,,5.159026582337735e-05,0.0,5.159026582337735e-05,-5.159026582337735e-05,5.159026582337735e-05,-1.0,2.5795132911688674e-05
Mozambique,Male,65+,,,5.1425440692951224e-05,0.0,5.1425440692951224e-05,-5.1425440692951224e-05,5.1425440692951224e-05,-1.0,2.5712720346475612e-05
Ireland,Male,26-35,,,5.1425440692951224e-05,0.0,5.1425440692951224e-05,-5.1425440692951224e-05,5.1425440692951224e-05,-1.0,2.5712720346475612e-05
Benin,Female,56-65,,,5.126061556252509e-05,0.0,5.126061556252509e-05,-5.126061556252509e-05,5.126061556252509e-05,-1.0,2.5630307781262547e-05
Mali,Female,65+,,,5.126061556252509e-05,0.0,5.126061556252509e-05,-5.126061556252509e-05,5.126061556252509e-05,-1.0,2.5630307781262547e-05
Republic of Moldova,Female,65+,,,5.109579043209897e-05,0.0,5.109579043209897e-05,-5.109579043209897e-05,5.109579043209897e-05,-1.0,2.5547895216049485e-05
Sierra Leone,Female,46-55,,,5.0930965301672846e-05,0.0,5.0930965301672846e-05,-5.0930965301672846e-05,5.0930965301672846e-05,-1.0,2.5465482650836423e-05
Ireland,Female,26-35,,,5.0930965301672846e-05,0.0,5.0930965301672846e-05,-5.0930965301672846e-05,5.0930965301672846e-05,-1.0,2.5465482650836423e-05
Papua New Guinea,Male,56-65,,,5.076614017124671e-05,0.0,5.076614017124671e-05,-5.076614017124671e-05,5.076614017124671e-05,-1.0,2.5383070085623354e-05
Haiti,Female,65+,,,5.076614017124671e-05,0.0,5.076614017124671e-05,-5.076614017124671e-05,5.076614017124671e-05,-1.0,2.5383070085623354e-05
Turkmenistan,Female,56-65,,,5.076614017124671e-05,0.0,5.076614017124671e-05,-5.076614017124671e-05,5.076614017124671e-05,-1.0,2.5383070085623354e-05
El Salvador,Female,65+,,,5.060131504082059e-05,0.0,5.060131504082059e-05,-5.060131504082059e-05,5.060131504082059e-05,-1.0,2.5300657520410296e-05
Panama,Male,36-45,,,5.043648991039447e-05,0.0,5.043648991039447e-05,-5.043648991039447e-05,5.043648991039447e-05,-1.0,2.5218244955197234e-05
Chad,Male,56-65,,,5.043648991039447e-05,0.0,5.043648991039447e-05,-5.043648991039447e-05,5.043648991039447e-05,-1.0,2.5218244955197234e-05
New Zealand,Male,56-65,,,5.043648991039447e-05,0.0,5.043648991039447e-05,-5.043648991039447e-05,5.043648991039447e-05,-1.0,2.5218244955197234e-05
Panama,Female,36-45,,,5.0106839649542214e-05,0.0,5.0106839649542214e-05,-5.0106839649542214e-05,5.0106839649542214e-05,-1.0,2.5053419824771107e-05
Kyrgyzstan,Female,56-65,,,4.994201451911609e-05,0.0,4.994201451911609e-05,-4.994201451911609e-05,4.994201451911609e-05,-1.0,2.4971007259558045e-05
Tajikistan,Male,56-65,,,4.994201451911609e-05,0.0,4.994201451911609e-05,-4.994201451911609e-05,4.994201451911609e-05,-1.0,2.4971007259558045e-05
Bolivia (Plurinational State of),Male,65+,,,4.994201451911609e-05,0.0,4.994201451911609e-05,-4.994201451911609e-05,4.994201451911609e-05,-1.0,2.4971007259558045e-05
Ireland,Female,56-65,,,4.977718938868996e-05,0.0,4.977718938868996e-05,-4.977718938868996e-05,4.977718938868996e-05,-1.0,2.488859469434498e-05
State of Palestine,Female,36-45,,,4.977718938868996e-05,0.0,4.977718938868996e-05,-4.977718938868996e-05,4.977718938868996e-05,-1.0,2.488859469434498e-05
Lebanon,Female,56-65,,,4.977718938868996e-05,0.0,4.977718938868996e-05,-4.977718938868996e-05,4.977718938868996e-05,-1.0,2.488859469434498e-05
Zimbabwe,Female,56-65,,,4.961236425826384e-05,0.0,4.961236425826384e-05,-4.961236425826384e-05,4.961236425826384e-05,-1.0,2.480618212913192e-05
Finland,Female,18-25,,,4.944753912783771e-05,0.0,4.944753912783771e-05,-4.944753912783771e-05,4.944753912783771e-05,-1.0,2.4723769563918856e-05
Costa Rica,Male,46-55,,,4.944753912783771e-05,0.0,4.944753912783771e-05,-4.944753912783771e-05,4.944753912783771e-05,-1.0,2.4723769563918856e-05
Honduras,Female,56-65,,,4.944753912783771e-05,0.0,4.944753912783771e-05,-4.944753912783771e-05,4.944753912783771e-05,-1.0,2.4723769563918856e-05
Somalia,Male,56-65,,,4.928271399741159e-05,0.0,4.928271399741159e-05,-4.928271399741159e-05,4.928271399741159e-05,-1.0,2.4641356998705795e-05
Sierra Leone,Male,46-55,,,4.911788886698546e-05,0.0,4.911788886698546e-05,-4.911788886698546e-05,4.911788886698546e-05,-1.0,2.455894443349273e-05
Lebanon,Male,46-55,,,4.911788886698546e-05,0.0,4.911788886698546e-05,-4.911788886698546e-05,4.911788886698546e-05,-1.0,2.455894443349273e-05
Qatar,Male,46-55,,,4.878823860613321e-05,0.0,4.878823860613321e-05,-4.878823860613321e-05,4.878823860613321e-05,-1.0,2.4394119303066606e-05
Croatia,Female,56-65,,,4.862341347570708e-05,0.0,4.862341347570708e-05,-4.862341347570708e-05,4.862341347570708e-05,-1.0,2.431170673785354e-05
Liberia,Female,36-45,,,4.845858834528096e-05,0.0,4.845858834528096e-05,-4.845858834528096e-05,4.845858834528096e-05,-1.0,2.422929417264048e-05
Ireland,Male,56-65,,,4.8293763214854834e-05,0.0,4.8293763214854834e-05,-4.8293763214854834e-05,4.8293763214854834e-05,-1.0,2.4146881607427417e-05
South Sudan,Female,56-65,,,4.8128938084428703e-05,0.0,4.8128938084428703e-05,-4.8128938084428703e-05,4.8128938084428703e-05,-1.0,2.4064469042214352e-05
Malawi,Male,56-65,,,4.8128938084428703e-05,0.0,4.8128938084428703e-05,-4.8128938084428703e-05,4.8128938084428703e-05,-1.0,2.4064469042214352e-05
Costa Rica,Female,56-65,,,4.8128938084428703e-05,0.0,4.8128938084428703e-05,-4.8128938084428703e-05,4.8128938084428703e-05,-1.0,2.4064469042214352e-05
State of Palestine,Male,36-45,,,4.8128938084428703e-05,0.0,4.8128938084428703e-05,-4.8128938084428703e-05,4.8128938084428703e-05,-1.0,2.4064469042214352e-05
"China, Hong Kong SAR",Male,18-25,,,4.74696375627242e-05,0.0,4.74696375627242e-05,-4.74696375627242e-05,4.74696375627242e-05,-1.0,2.37348187813621e-05
Liberia,Male,36-45,,,4.74696375627242e-05,0.0,4.74696375627242e-05,-4.74696375627242e-05,4.74696375627242e-05,-1.0,2.37348187813621e-05
Guinea,Female,65+,,,4.730481243229808e-05,0.0,4.730481243229808e-05,-4.730481243229808e-05,4.730481243229808e-05,-1.0,2.365240621614904e-05
"China, Hong Kong SAR",Female,18-25,,,4.730481243229808e-05,0.0,4.730481243229808e-05,-4.730481243229808e-05,4.730481243229808e-05,-1.0,2.365240621614904e-05
Benin,Male,56-65,,,4.7139987301871955e-05,0.0,4.7139987301871955e-05,-4.7139987301871955e-05,4.7139987301871955e-05,-1.0,2.3569993650935977e-05
Central African Republic,Male,26-35,,,4.6975162171445824e-05,0.0,4.6975162171445824e-05,-4.6975162171445824e-05,4.6975162171445824e-05,-1.0,2.3487581085722912e-05
El Salvador,Female,56-65,,,4.6975162171445824e-05,0.0,4.6975162171445824e-05,-4.6975162171445824e-05,4.6975162171445824e-05,-1.0,2.3487581085722912e-05
Rwanda,Male,56-65,,,4.68103370410197e-05,0.0,4.68103370410197e-05,-4.68103370410197e-05,4.68103370410197e-05,-1.0,2.340516852050985e-05
Slovakia,Male,18-25,,,4.61510365193152e-05,0.0,4.61510365193152e-05,-4.61510365193152e-05,4.61510365193152e-05,-1.0,2.30755182596576e-05
Georgia,Female,36-45,,,4.598621138888907e-05,0.0,4.598621138888907e-05,-4.598621138888907e-05,4.598621138888907e-05,-1.0,2.2993105694444535e-05
Papua New Guinea,Female,56-65,,,4.598621138888907e-05,0.0,4.598621138888907e-05,-4.598621138888907e-05,4.598621138888907e-05,-1.0,2.2993105694444535e-05
Oman,Female,18-25,,,4.5821386258462946e-05,0.0,4.5821386258462946e-05,-4.5821386258462946e-05,4.5821386258462946e-05,-1.0,2.2910693129231473e-05
Gambia,Male,18-25,,,4.54917359976107e-05,0.0,4.54917359976107e-05,-4.54917359976107e-05,4.54917359976107e-05,-1.0,2.274586799880535e-05
Croatia,Male,56-65,,,4.499726060633232e-05,0.0,4.499726060633232e-05,-4.499726060633232e-05,4.499726060633232e-05,-1.0,2.249863030316616e-05
Gambia,Female,18-25,,,4.4667610345480067e-05,0.0,4.4667610345480067e-05,-4.4667610345480067e-05,4.4667610345480067e-05,-1.0,2.2333805172740033e-05
Georgia,Female,56-65,,,4.4667610345480067e-05,0.0,4.4667610345480067e-05,-4.4667610345480067e-05,4.4667610345480067e-05,-1.0,2.2333805172740033e-05
Namibia,Male,18-25,,,4.4667610345480067e-05,0.0,4.4667610345480067e-05,-4.4667610345480067e-05,4.4667610345480067e-05,-1.0,2.2333805172740033e-05
Costa Rica,Male,65+,,,4.450278521505394e-05,0.0,4.450278521505394e-05,-4.450278521505394e-05,4.450278521505394e-05,-1.0,2.225139260752697e-05
Kuwait,Female,46-55,,,4.433796008462781e-05,0.0,4.433796008462781e-05,-4.433796008462781e-05,4.433796008462781e-05,-1.0,2.2168980042313906e-05
Honduras,Male,56-65,,,4.433796008462781e-05,0.0,4.433796008462781e-05,-4.433796008462781e-05,4.433796008462781e-05,-1.0,2.2168980042313906e-05
Guinea,Male,56-65,,,4.433796008462781e-05,0.0,4.433796008462781e-05,-4.433796008462781e-05,4.433796008462781e-05,-1.0,2.2168980042313906e-05
El Salvador,Male,46-55,,,4.417313495420169e-05,0.0,4.417313495420169e-05,-4.417313495420169e-05,4.417313495420169e-05,-1.0,2.2086567477100844e-05
